System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Utilization(%)
11:32:39:764, 57382104154461,  183.245,    1.000,  800,   1.824, 347.554,  96.543,   0.211,  47.872,  13.298, 42,  0,   0.000,   0.185,   0.051,  25.000,  350,   0.000
11:32:39:865, 57382358227774,  183.347,    1.000,  800,   1.812, 347.738,  96.594,   0.227,  47.895,  13.304, 38,  0,   0.000,   0.185,   0.051,  25.000,  350,   0.000
11:32:39:967, 57382612324124,  183.449,    0.000,  800,   1.742, 347.916,  96.643,   0.167,  47.912,  13.309, 38,  0,   0.000,   0.185,   0.051,  25.000,  350,   0.000
11:32:40:069, 57382866410949,  183.550,    0.000,  800,   1.736, 348.093,  96.692,   0.176,  47.930,  13.314, 42,  0,   0.000,   0.185,   0.051,  25.000,  350,   0.000
11:32:40:171, 57383120388899,  183.652,    2.000,  800,   1.977, 348.294,  96.748,   0.330,  47.964,  13.323, 43,  0,   0.004,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:273, 57383373882324,  183.754,    1.000,  800,   1.818, 348.479,  96.800,   0.177,  47.982,  13.328, 38,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:389, 57383664303749,  183.870,    1.000,  800,   1.822, 348.691,  96.859,   0.218,  48.007,  13.335, 41,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:505, 57383952664661,  183.986,    1.000,  800,   1.852, 348.905,  96.918,   0.249,  48.036,  13.343, 43,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:616, 57384230476911,  184.097,    1.000,  800,   1.744, 349.099,  96.972,   0.177,  48.056,  13.349, 42,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:718, 57384484544574,  184.199,    4.000,  800,   2.049, 349.308,  97.030,   0.366,  48.093,  13.359, 41,  0,   0.006,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:821, 57384740372270,  184.302,    1.000,  800,   1.960, 349.509,  97.086,   0.293,  48.123,  13.368, 39,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:40:922, 57384994261124,  184.403,    1.000,  800,   1.803, 349.692,  97.137,   0.214,  48.145,  13.374, 41,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:41:032, 57385268495261,  184.513,    0.000,  800,   1.747, 349.884,  97.190,   0.180,  48.165,  13.379, 39,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:41:134, 57385522557336,  184.615,    0.000,  800,   1.720, 350.060,  97.239,   0.154,  48.180,  13.383, 38,  0,   0.000,   0.186,   0.052,  25.000,  350,   0.000
11:32:41:243, 57385795170736,  184.725,    3.000,  800,   2.102, 350.289,  97.303,   0.412,  48.225,  13.396, 42,  0,   0.004,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:350, 57386060573699,  184.831,    1.000,  800,   1.842, 350.485,  97.357,   0.200,  48.247,  13.402, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:458, 57386330927986,  184.939,    0.000,  800,   1.735, 350.673,  97.409,   0.167,  48.265,  13.407, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:560, 57386585021324,  185.041,    1.000,  800,   1.802, 350.857,  97.460,   0.213,  48.287,  13.413, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:674, 57386869026299,  185.155,    1.000,  800,   1.834, 351.066,  97.518,   0.235,  48.313,  13.420, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:784, 57387143207836,  185.265,    3.000,  800,   2.029, 351.289,  97.580,   0.334,  48.350,  13.431, 41,  0,   0.005,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:889, 57387406129599,  185.370,    1.000,  800,   1.831, 351.482,  97.634,   0.229,  48.374,  13.437, 43,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:41:992, 57387661162636,  185.473,    1.000,  800,   1.842, 351.670,  97.686,   0.244,  48.399,  13.444, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:42:093, 57387915187349,  185.574,    0.000,  800,   1.743, 351.848,  97.735,   0.168,  48.416,  13.449, 42,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:42:200, 57388180563836,  185.681,    1.000,  800,   1.803, 352.039,  97.789,   0.218,  48.439,  13.455, 38,  0,   0.000,   0.187,   0.052,  25.000,  350,   0.000
11:32:42:304, 57388439648195,  185.785,    3.000,  800,   2.015, 352.249,  97.847,   0.356,  48.476,  13.466, 42,  0,   0.002,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:417, 57388723155511,  185.898,    1.000,  800,   1.895, 352.464,  97.907,   0.230,  48.502,  13.473, 43,  0,   0.002,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:519, 57388977254249,  186.000,    1.000,  800,   1.812, 352.649,  97.958,   0.218,  48.525,  13.479, 39,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:621, 57389232370674,  186.103,    1.000,  800,   1.827, 352.836,  98.010,   0.228,  48.548,  13.486, 42,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:723, 57389486491561,  186.204,    1.000,  800,   1.813, 353.020,  98.061,   0.223,  48.571,  13.492, 39,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:825, 57389740570599,  186.306,    2.000,  800,   1.896, 353.213,  98.115,   0.283,  48.599,  13.500, 42,  0,   0.004,   0.188,   0.052,  25.000,  350,   0.000
11:32:42:927, 57389994658474,  186.408,    1.000,  800,   1.920, 353.409,  98.169,   0.238,  48.624,  13.507, 41,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:43:029, 57390248704336,  186.510,    1.000,  800,   1.741, 353.586,  98.218,   0.181,  48.642,  13.512, 39,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:43:131, 57390503102836,  186.612,    0.000,  800,   1.750, 353.765,  98.268,   0.178,  48.660,  13.517, 38,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:43:233, 57390757190799,  186.714,    0.000,  800,   1.776, 353.946,  98.318,   0.194,  48.680,  13.522, 37,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:43:336, 57391013855174,  186.817,    1.000,  800,   1.837, 354.135,  98.371,   0.245,  48.705,  13.529, 42,  0,   0.000,   0.188,   0.052,  25.000,  350,   0.000
11:32:43:452, 57391303177849,  186.933,    2.000,  800,   2.094, 354.378,  98.438,   0.357,  48.747,  13.541, 41,  0,   0.005,   0.189,   0.052,  25.000,  350,   0.000
11:32:43:553, 57391557229786,  187.035,    1.000,  800,   1.823, 354.563,  98.490,   0.222,  48.769,  13.547, 43,  0,   0.000,   0.189,   0.052,  25.000,  350,   0.000
11:32:43:667, 57391840397724,  187.148,    1.000,  800,   1.847, 354.773,  98.548,   0.251,  48.798,  13.555, 43,  0,   0.000,   0.189,   0.052,  25.000,  350,   0.000
11:32:43:773, 57392104702120,  187.254,    1.000,  800,   1.807, 354.964,  98.601,   0.211,  48.820,  13.561, 42,  0,   0.000,   0.189,   0.052,  25.000,  350,   0.000
11:32:43:881, 57392374118536,  187.362,    4.000,  800,   2.136, 355.195,  98.665,   0.432,  48.867,  13.574, 43,  0,   0.005,   0.189,   0.053,  25.000,  350,   0.000
11:32:43:986, 57392635405461,  187.467,    1.000,  800,   1.925, 355.397,  98.721,   0.261,  48.894,  13.582, 42,  0,   0.000,   0.189,   0.053,  25.000,  350,   0.000
11:32:44:088, 57392889549661,  187.569,    1.000,  800,   1.817, 355.582,  98.773,   0.222,  48.917,  13.588, 43,  0,   0.000,   0.189,   0.053,  25.000,  350,   0.000
11:32:44:205, 57393181623061,  187.686,    1.000,  800,   1.817, 355.795,  98.832,   0.226,  48.943,  13.595, 42,  0,   0.000,   0.189,   0.053,  25.000,  350,   0.000
11:32:44:307, 57393435783711,  187.788,    0.000,  800,   1.755, 355.973,  98.882,   0.186,  48.962,  13.601, 41,  0,   0.000,   0.189,   0.053,  25.000,  350,   0.000
11:32:44:420, 57393718651749,  187.901,    2.000,  800,   1.953, 356.195,  98.943,   0.301,  48.996,  13.610, 41,  0,   0.004,   0.190,   0.053,  25.000,  350,   0.000
11:32:44:523, 57393974502624,  188.004,    0.000,  800,   1.803, 356.380,  98.994,   0.177,  49.014,  13.615, 41,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:44:624, 57394228639511,  188.106,    0.000,  800,   1.703, 356.553,  99.043,   0.153,  49.030,  13.619, 41,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:44:726, 57394482834611,  188.207,    1.000,  800,   1.914, 356.748,  99.097,   0.290,  49.059,  13.628, 40,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:44:828, 57394736935124,  188.309,    0.000,  800,   1.769, 356.929,  99.147,   0.188,  49.079,  13.633, 38,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:44:931, 57394992134399,  188.412,    1.000,  800,   1.883, 357.121,  99.200,   0.272,  49.106,  13.641, 42,  0,   0.002,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:032, 57395246187411,  188.514,    2.000,  800,   1.893, 357.314,  99.254,   0.231,  49.130,  13.647, 41,  0,   0.002,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:134, 57395500204274,  188.615,    1.000,  800,   1.761, 357.493,  99.304,   0.187,  49.149,  13.652, 39,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:236, 57395754359061,  188.717,    0.000,  800,   1.758, 357.673,  99.353,   0.183,  49.168,  13.658, 38,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:338, 57396008488811,  188.819,    0.000,  800,   1.696, 357.845,  99.402,   0.149,  49.183,  13.662, 39,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:451, 57396291277883,  188.933,    1.000,  800,   1.946, 358.066,  99.463,   0.304,  49.217,  13.671, 43,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:554, 57396546572011,  189.035,    2.000,  800,   1.931, 358.264,  99.518,   0.242,  49.242,  13.678, 38,  0,   0.004,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:656, 57396800581149,  189.137,    1.000,  800,   1.812, 358.448,  99.569,   0.229,  49.265,  13.685, 42,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:770, 57397085273549,  189.251,    3.000,  800,   1.997, 358.676,  99.632,   0.359,  49.306,  13.696, 43,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:884, 57397371558920,  189.366,    1.000,  800,   1.834, 358.886,  99.691,   0.231,  49.333,  13.704, 43,  0,   0.000,   0.190,   0.053,  25.000,  350,   0.000
11:32:45:989, 57397632947486,  189.470,    1.000,  800,   1.768, 359.072,  99.742,   0.198,  49.354,  13.709, 41,  0,   0.002,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:104, 57397920262961,  189.586,    1.000,  800,   1.918, 359.293,  99.804,   0.242,  49.381,  13.717, 42,  0,   0.002,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:206, 57398174538211,  189.688,    1.000,  800,   1.783, 359.474,  99.854,   0.206,  49.402,  13.723, 41,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:308, 57398428524111,  189.789,    0.000,  800,   1.724, 359.650,  99.903,   0.164,  49.419,  13.728, 40,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:410, 57398682518849,  189.891,    1.000,  800,   1.822, 359.835,  99.954,   0.221,  49.442,  13.734, 40,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:517, 57398949813711,  189.998,    2.000,  800,   1.997, 360.049, 100.014,   0.342,  49.478,  13.744, 43,  0,   0.002,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:619, 57399203846524,  190.100,    2.000,  800,   1.955, 360.249, 100.069,   0.267,  49.506,  13.752, 41,  0,   0.002,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:721, 57399458014074,  190.202,    1.000,  800,   1.830, 360.435, 100.121,   0.232,  49.529,  13.758, 38,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:823, 57399712196299,  190.304,    1.000,  800,   1.915, 360.630, 100.175,   0.286,  49.558,  13.766, 41,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:46:925, 57399966370886,  190.406,    1.000,  800,   1.788, 360.812, 100.226,   0.213,  49.580,  13.772, 40,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:47:027, 57400220421711,  190.508,    1.000,  800,   1.816, 360.997, 100.277,   0.215,  49.602,  13.778, 39,  0,   0.000,   0.191,   0.053,  25.000,  350,   0.000
11:32:47:128, 57400474445311,  190.610,    2.000,  800,   2.045, 361.206, 100.335,   0.321,  49.635,  13.787, 40,  0,   0.004,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:237, 57400746118399,  190.718,    1.000,  800,   1.816, 361.403, 100.390,   0.233,  49.660,  13.794, 42,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:339, 57401000198486,  190.820,    1.000,  800,   1.804, 361.587, 100.441,   0.211,  49.682,  13.800, 41,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:441, 57401254255049,  190.922,    0.000,  800,   1.753, 361.766, 100.490,   0.174,  49.699,  13.805, 40,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:555, 57401539018261,  191.036,    1.000,  800,   1.835, 361.975, 100.549,   0.239,  49.726,  13.813, 43,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:658, 57401795074599,  191.139,    2.000,  800,   1.993, 362.180, 100.605,   0.297,  49.757,  13.821, 41,  0,   0.004,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:760, 57402049390449,  191.241,    0.000,  800,   1.748, 362.358, 100.655,   0.175,  49.775,  13.826, 39,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:874, 57402333762495,  191.355,    1.000,  800,   1.795, 362.563, 100.712,   0.214,  49.799,  13.833, 42,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:47:989, 57402621019224,  191.470,    1.000,  800,   1.826, 362.773, 100.770,   0.230,  49.826,  13.840, 42,  0,   0.000,   0.192,   0.053,  25.000,  350,   0.000
11:32:48:105, 57402909909795,  191.586,    1.000,  800,   1.832, 362.985, 100.829,   0.226,  49.852,  13.848, 42,  0,   0.002,   0.192,   0.053,  25.000,  350,   0.000
11:32:48:207, 57403164001286,  191.688,    2.000,  800,   1.923, 363.181, 100.884,   0.245,  49.877,  13.855, 41,  0,   0.002,   0.193,   0.053,  25.000,  350,   0.000
11:32:48:309, 57403419227461,  191.790,    1.000,  800,   1.781, 363.363, 100.934,   0.204,  49.897,  13.860, 41,  0,   0.000,   0.193,   0.053,  25.000,  350,   0.000
11:32:48:411, 57403673349611,  191.892,    0.000,  800,   1.732, 363.540, 100.983,   0.175,  49.915,  13.865, 40,  0,   0.000,   0.193,   0.053,  25.000,  350,   0.000
11:32:48:513, 57403927349149,  191.994,    1.000,  800,   1.860, 363.729, 101.036,   0.248,  49.941,  13.872, 39,  0,   0.000,   0.193,   0.053,  25.000,  350,   0.000
11:32:48:615, 57404181323586,  192.096,    0.000,  800,   1.703, 363.903, 101.084,   0.157,  49.957,  13.877, 42,  0,   0.000,   0.193,   0.053,  25.000,  350,   0.000
11:32:48:716, 57404435258974,  192.197,    3.000,  800,   2.133, 364.120, 101.144,   0.380,  49.995,  13.888, 40,  0,   0.007,   0.193,   0.054,  25.000,  350,   0.000
11:32:48:818, 57404689319874,  192.299,    1.000,  800,   1.838, 364.307, 101.196,   0.235,  50.019,  13.894, 41,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
11:32:48:920, 57404943439170,  192.401,    1.000,  800,   1.878, 364.498, 101.250,   0.262,  50.046,  13.902, 41,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
11:32:49:022, 57405197694195,  192.503,    1.000,  800,   1.806, 364.682, 101.301,   0.214,  50.068,  13.908, 38,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
11:32:49:124, 57405451590661,  192.605,    0.000,  800,   1.741, 364.860, 101.350,   0.166,  50.085,  13.912, 40,  0,   0.000,   0.193,   0.054,  25.000,  350,   0.000
11:32:49:226, 57405705567661,  192.707,    2.000,  800,   2.049, 365.068, 101.408,   0.331,  50.118,  13.922, 40,  0,   0.005,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:327, 57405959566549,  192.809,    1.000,  800,   1.781, 365.250, 101.458,   0.199,  50.139,  13.927, 40,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:429, 57406213539349,  192.910,    1.000,  800,   1.736, 365.426, 101.507,   0.175,  50.157,  13.932, 38,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:531, 57406467766449,  193.012,    1.000,  800,   1.828, 365.613, 101.559,   0.227,  50.180,  13.939, 38,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:633, 57406721708836,  193.114,    1.000,  800,   1.760, 365.792, 101.609,   0.183,  50.198,  13.944, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:735, 57406977173274,  193.217,    2.000,  800,   2.046, 366.001, 101.667,   0.348,  50.234,  13.954, 42,  0,   0.004,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:837, 57407231398361,  193.318,    1.000,  800,   1.785, 366.183, 101.718,   0.187,  50.253,  13.959, 38,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:49:939, 57407485590836,  193.420,    0.000,  800,   1.801, 366.367, 101.769,   0.214,  50.275,  13.965, 39,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:50:041, 57407739684899,  193.522,    1.000,  800,   1.910, 366.561, 101.823,   0.280,  50.303,  13.973, 38,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:50:156, 57408026767861,  193.637,    3.000,  800,   1.963, 366.787, 101.885,   0.334,  50.342,  13.984, 41,  0,   0.000,   0.194,   0.054,  25.000,  350,   0.000
11:32:50:258, 57408280864211,  193.739,    2.000,  800,   1.994, 366.990, 101.942,   0.304,  50.373,  13.992, 41,  0,   0.005,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:360, 57408534644811,  193.841,    1.000,  800,   1.784, 367.172, 101.992,   0.199,  50.393,  13.998, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:462, 57408788615374,  193.943,    1.000,  800,   1.832, 367.358, 102.044,   0.237,  50.417,  14.005, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:563, 57409042637049,  194.045,    0.000,  800,   1.723, 367.534, 102.093,   0.155,  50.433,  14.009, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:668, 57409303812174,  194.149,    1.000,  800,   1.838, 367.726, 102.146,   0.242,  50.458,  14.016, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:773, 57409566505711,  194.255,    2.000,  800,   1.995, 367.936, 102.205,   0.326,  50.493,  14.026, 41,  0,   0.004,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:875, 57409820607811,  194.357,    1.000,  800,   1.913, 368.131, 102.259,   0.258,  50.519,  14.033, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:50:977, 57410074692211,  194.458,    0.000,  800,   1.753, 368.310, 102.308,   0.178,  50.537,  14.038, 38,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:51:079, 57410328707336,  194.560,    2.000,  800,   1.973, 368.511, 102.364,   0.329,  50.571,  14.047, 40,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:51:189, 57410603270836,  194.670,    3.000,  800,   1.954, 368.726, 102.424,   0.331,  50.607,  14.057, 42,  0,   0.000,   0.195,   0.054,  25.000,  350,   0.000
11:32:51:291, 57410858010936,  194.772,    1.000,  800,   1.813, 368.911, 102.475,   0.222,  50.630,  14.064, 41,  0,   0.002,   0.195,   0.054,  25.000,  350,   0.000
11:32:51:395, 57411117573361,  194.876,    2.000,  800,   1.952, 369.114, 102.532,   0.262,  50.657,  14.071, 42,  0,   0.002,   0.196,   0.054,  25.000,  350,   0.000
11:32:51:505, 57411390394061,  194.986,    1.000,  800,   1.824, 369.314, 102.587,   0.232,  50.682,  14.078, 42,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
11:32:51:607, 57411644449774,  195.088,    0.000,  800,   1.733, 369.490, 102.636,   0.164,  50.699,  14.083, 41,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
11:32:51:708, 57411898589924,  195.190,    0.000,  800,   1.758, 369.669, 102.686,   0.191,  50.718,  14.088, 40,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
11:32:51:810, 57412152639136,  195.291,    3.000,  800,   2.005, 369.874, 102.743,   0.350,  50.754,  14.098, 40,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
11:32:51:912, 57412407048874,  195.393,    2.000,  800,   1.972, 370.075, 102.799,   0.274,  50.782,  14.106, 40,  0,   0.004,   0.196,   0.054,  25.000,  350,   0.000
11:32:52:014, 57412661064036,  195.495,    0.000,  800,   1.746, 370.253, 102.848,   0.183,  50.801,  14.111, 40,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
11:32:52:116, 57412915057174,  195.597,    1.000,  800,   1.786, 370.434, 102.898,   0.198,  50.821,  14.117, 38,  0,   0.000,   0.196,   0.054,  25.000,  350,   0.000
